name,lon,lat,region,rtgm_2023_beta_0p5_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_5p0_rt_15_PoE_25
Los Alamos National Lab NM,-106.3,35.85,WUS,0.158750825592831,373.768417727672,0.113343705946777,242.711101151587,0.158584989710843,373.329002878896,0.112447892267035,240.585836570419,0.165317764813644,391.590929303443,0.116122973614897,249.424967577603,0.0465960031391204,375.775163282708,0.0340785216010013,249.946839097203,0.0471283484097511,382.0430182522,0.0342146454700688,251.457956934016,0.0496092515126797,412.660564141582,0.0355307891276896,266.439701360781,0.0214884823520223,393.538923241556,0.0148060402686132,244.069557184779,0.0214093190214111,391.448913913286,0.0144087146251817,235.033019013163,0.0217066046874757,399.355533906721,0.0139909228187363,225.891646412178,0.00778685060040445,485.594087022777,0.0049643164112755,282.741561468478,0.00702942231573703,430.23358654699,0.00412327083661202,231.439936499984,0.00634592525784565,383.59440565097,0.00335820620724162,182.623670366247,0.265032358607724,361.793499649088,0.193442627893644,237.574171683448,0.265273783760364,362.231064550501,0.191805195496096,234.986292155984,0.277198464257623,384.515293580255,0.197815135885926,244.625224217614,0.117403235079181,377.203929688457,0.085140284186662,244.675704039107,0.118496077942116,382.775238957383,0.0853206318267566,245.268441619944,0.124862988694509,409.032493740595,0.088873027266319,257.241056697187,0.0518364342716851,379.017373843427,0.0370904012023786,249.235414983896,0.0518527170552768,379.192849928666,0.0368413729566312,247.477282027604,0.0538104313789816,400.291093526408,0.0377377565254239,253.864383950053,0.0139777153848418,378.098716508851,0.0104757443395166,270.906113600733,0.0138335143169159,372.943735782919,0.00994660308322203,257.59762401507,0.0140446373647416,380.515228962231,0.0095685455928316,247.769616051929
Carson City NV,-119.75,39.15,WUS,0.845728909887283,366.457956608477,0.644694530871762,237.905647093207,0.874049294670395,385.023192469192,0.662284091583347,247.971757295118,0.953820835413564,442.529394165576,0.716475927617759,281.741474837334,0.23066983563992,371.166877513754,0.172585273179894,248.833212858417,0.238560895840492,390.627403330891,0.178921228343577,264.562699165397,0.262083381396225,454.903584583562,0.196550033168137,297.582754638008,0.0989235651804671,373.847077430666,0.0744781260891989,248.756798798493,0.10260134698599,394.875574001509,0.0773330284712444,265.084252662033,0.113150497986758,461.987459685776,0.0851715137754557,304.667784827485,0.0314972253493667,389.711039594451,0.0241912040575187,255.915969269842,0.0327196012936684,417.055478316804,0.0248000489237237,265.044059259504,0.0356496205439405,470.647889303291,0.0263606701825141,289.956262257413,1.08139430726984,375.042161688263,0.881698872933212,237.595842576271,1.16939812041251,458.093868225534,0.938692854565864,270.656081379331,1.33690661794948,630.877918992355,1.05435703177506,352.565410794632,0.585226135900284,376.184083649167,0.447636166375122,245.244770741847,0.612636581919137,407.80534898945,0.46863441825662,261.791576186358,0.682081615618609,476.102028664395,0.5199829837713,307.111768919044,0.27732747181021,381.81722213843,0.209242870943864,246.198566477658,0.288943633797235,402.502177497143,0.218434813608756,261.669067987332,0.319612005868908,462.659174244367,0.241128560562817,304.155549785472,0.0796764643449402,375.253940162909,0.0607341466905881,244.00413067193,0.0829429040188538,397.552672573558,0.0627505972117934,256.778066645667,0.0907363495658824,456.25554915368,0.0683772020436629,296.069851578321
Elko NV,-115.75,40.85,WUS,0.201369711704613,366.018526340756,0.149797108898995,241.911213077697,0.204899980549385,376.254546600226,0.150987290869337,245.026826097782,0.218025128044654,416.885883951775,0.158589955877501,262.02664986675,0.0574315048054256,378.698076673061,0.0439640543540995,242.621684924263,0.0597891921081857,402.326803742887,0.0454042336929266,255.622716840341,0.0649304018324941,459.090536055453,0.0488500535026063,289.627650821047,0.0260401525989517,390.93492122557,0.0203017365856878,256.297494075047,0.0267299240091745,407.270848026936,0.0206579099885836,263.918264006751,0.028180090856691,443.87570577924,0.0213941552466348,280.397051811429,0.0104365239868864,491.856597656479,0.00791998196467546,319.462688805638,0.0101156358898951,470.320962225753,0.00732824997449893,286.127797855161,0.00997121067282532,460.938422919572,0.00681093477540244,259.847709915095,0.347904083827801,366.453864927502,0.266998433664002,233.849113223987,0.357846759380675,382.582814859994,0.270983951102011,239.115483865346,0.385503231287935,431.279037595494,0.287168602569131,261.748547999326,0.158005471931192,371.04381719215,0.121716489049616,245.251479754377,0.164844075294381,401.153688991516,0.125791270547386,256.922633121273,0.180904681071045,480.432968960018,0.136264790607583,289.533708587502,0.0725188886650563,374.233783020308,0.0556112372213823,243.696759444201,0.0753510061454716,402.112943595736,0.0572978429896799,254.350882370848,0.0820750219808576,471.165364963159,0.0615025851642606,282.98425645228,0.0226278643747085,397.014273924455,0.0167527571083025,250.139937450339,0.0229345013136248,404.485712172516,0.0168367461791695,251.863444500411,0.0240437785824645,432.707869884609,0.0176094535732783,268.287695561103
Las Vegas NV,-115.15,36.2,WUS,0.218216798333289,377.710635642838,0.166298629205216,243.776985285681,0.22788132515588,409.787363745593,0.172467390974553,256.795683200342,0.250989248413973,472.924505796323,0.188536410520311,294.066479555223,0.077394665186705,395.693864585886,0.0623208798035445,249.174220578454,0.0842480656255446,469.392548343514,0.0666189213677433,284.298093336691,0.0965204126667836,610.29031151108,0.0754984220695868,373.329343172722,0.0384203855858226,399.967525034464,0.0309093686804173,251.636549115744,0.0408704138169757,452.004050401936,0.0331189408662489,292.754538899419,0.0469612725937267,612.624823870247,0.0366760393548298,366.611938926134,0.0138490152581083,379.925647567192,0.0117667217135499,270.199565376839,0.0149085542079786,444.814987514139,0.0120039951908791,280.89923880692,0.0170069850821162,578.326267996979,0.0126364522550443,311.535103544107,0.37884591306209,371.851076117766,0.297550401570599,238.723700325969,0.400355646072244,409.757728321096,0.311550205808639,260.009759629376,0.447235362494368,506.301591331974,0.343952126485945,316.841684213055,0.214252582249052,386.664168355963,0.172990254625208,252.177779754516,0.233587292483121,466.514536619197,0.186379503622154,294.983550569149,0.269177700571079,659.088909089626,0.211772710085729,377.465028013826,0.109492534785844,387.685297790747,0.0882814647521879,246.308561268457,0.118432163087326,469.360974632383,0.0943030674529598,280.159732116507,0.135303936162793,616.976634034196,0.105855873707588,358.676973847914,0.036755505225582,384.077561548212,0.0292243799394204,244.238104280989,0.0385623516058848,422.701769256748,0.0306476984392771,269.440929791793,0.0431639078756962,539.531384384412,0.0335372555318007,323.81464498909
Reno NV,-119.8,39.55,WUS,0.752750047690539,369.160619867399,0.59091187774957,235.753590475596,0.790002458464604,406.183200922792,0.612757620583034,250.465329365071,0.873728795017811,486.457168613236,0.667950967950079,291.855331671704,0.207765509544187,366.4569261718,0.160732819331435,239.326968408825,0.217108683071675,394.517056490783,0.166805383388397,255.444805430078,0.240212402237055,473.479377003777,0.183066626940182,301.520582629116,0.0900946067084446,368.147037948414,0.0697795661993146,239.91911155116,0.0942039482095796,396.015355681786,0.072421791344542,255.704975976313,0.103834169500165,469.871452837838,0.0789059022222259,298.987439388787,0.0288106014484637,373.470164514848,0.0228132157651962,257.236879162653,0.0300133536294668,402.46569814202,0.0233180734616332,265.438444138345,0.0328771646584833,478.628087912455,0.024734755219025,289.876253867651,1.02544997737918,379.782510946339,0.843768665299543,239.675944049503,1.11662448125741,478.4731410366,0.902177958719207,277.903683697535,1.28210360528908,696.027463929722,1.01521231139103,370.058247320493,0.536278981529737,367.144635285836,0.420656258535757,242.173616069181,0.565892302562471,408.432948676293,0.440344444382211,259.954958829112,0.632969443249777,508.894037436942,0.487616464410823,308.16337430048,0.253051165453605,370.113234404397,0.195951521503622,241.298150180216,0.264968812432043,404.678494574403,0.203746933023871,255.809877737597,0.293614415078629,480.702766884652,0.223874411932053,297.44351575488,0.0732693025113657,376.39451142888,0.0563981444932626,239.810595270104,0.0759120791431216,396.786330241425,0.0580755749948284,250.803782840995,0.0831494558278591,458.465071388717,0.0626279520034691,283.244880532571
Batavia NY,-78.2,43,CEUS,0.0625675335967446,376.287765615113,0.0472762564391791,248.01868407949,0.0645527443699855,397.212862285072,0.0484057530324051,255.774165672796,0.0701647185178835,455.758007782959,0.0514367453212869,277.805630803358,0.0233690665901169,401.334858640782,0.017242296913181,246.22028313357,0.0237753585997632,414.331393782516,0.0173236821583805,247.823433919325,0.0247478005077691,438.746207748379,0.0176272948697836,253.89673959321,0.0110388746196824,386.874544626399,0.00738183278412448,218.386287430776,0.0101848214836618,343.3585509896,0.00611066674640983,168.722993591655,0.00924785340042591,295.15855513742,0.00481199350441298,127.266859810499,0.00398927798058942,461.909821055461,0.001972469824585,190.494980382911,0.0030900456988013,328.09431557749,0.00130910225766785,121.309622569743,0.00231172655764525,226.760058728859,0.000810044633937387,NaN,0.0943793419184326,374.438543619745,0.0716443063378843,244.364997740885,0.0976935872599431,398.473168178215,0.0735154138995304,253.10033698682,0.106316069900844,458.579193648207,0.0789951272091963,280.520549686908,0.0475151794549939,372.130546348693,0.0361245467358592,246.299552477042,0.0487475112116967,389.122255596185,0.0366170166669089,250.733660513987,0.0520137662833906,438.006565730266,0.0384336572855266,267.791936547182,0.0217269448325357,392.139474317825,0.0153472020708851,240.112271307165,0.0218189864981943,394.853920296326,0.0151125248617505,234.499281394055,0.0223294432017198,410.252714665948,0.0149269404887714,230.153552581699,0.00766289971244225,512.355911677514,0.00500567891527796,289.712966571536,0.0069398692333905,449.599758266956,0.00418311826252058,235.013234576693,0.00628187813043064,395.338015219012,0.0034257149035052,183.110409098557
Malone NY,-74.3,44.85,CEUS,0.210845022759602,372.17934386966,0.156750344337932,244.19105811212,0.215776107344546,386.755027185064,0.158848333499787,248.215008542184,0.230819252785798,434.430611587213,0.167912261304322,266.375754221756,0.0434844845990404,370.701258561845,0.0323400450332868,244.693400654037,0.0442266928328142,380.090469515824,0.032503953103632,246.557472338238,0.0468842902491557,415.703262008252,0.0338302271417321,262.172589486144,0.0189827668703847,385.423146720233,0.0132070210889501,239.050710650821,0.0188457361461463,381.695671549437,0.0125244517874627,223.750031283848,0.0189641652482177,384.91502265899,0.0117658298014139,207.890852932518,0.00653819887557703,498.504929287626,0.00390263101377665,261.914461105326,0.00571019315254279,413.251781489007,0.00308585120933683,201.747108669479,0.00494260191372975,345.268935142454,0.00236161739659591,150.710018370166,0.284865922504431,364.712872617601,0.217838466666776,238.845450587921,0.294300255891974,385.6907344075,0.222301404746757,247.521400461253,0.318319606012516,444.708624469855,0.236742692854802,274.195790909653,0.0894000307445055,368.648326738688,0.0662102500727205,237.953348973672,0.0909026430872884,377.321177000239,0.0667066945023706,240.470562779675,0.0968680700552193,413.813107801598,0.070156156367078,258.71195073035,0.0358771604073473,382.518392967886,0.0259837501820014,246.42802395922,0.0359741706315353,383.734817962298,0.0257668844958978,244.051009467514,0.0372949924494952,400.686862466742,0.0261143601092222,247.870765187386,0.0104992313243735,439.021682069298,0.0074193824008027,285.393913129823,0.0100322755585559,416.860481684828,0.00669563967345818,255.849758592274,0.00971509756817127,402.449057380807,0.00603604997302979,226.504251932613
New York NY,-74,40.75,CEUS,0.146610680939403,375.193210247685,0.105401843824537,245.050804118235,0.147394693077093,378.246254572085,0.105072281860693,244.217414657203,0.154561056842004,406.165283079582,0.108833168310423,253.898641686342,0.0314575763239907,378.490759419178,0.0235997833100436,256.557659827197,0.0319754732568638,388.242486832189,0.0236086979990408,256.7137948825,0.0336921280519401,422.398868452651,0.024105950415447,263.773020080677,0.0137108023118348,377.61663422719,0.00953841204764739,232.952126750561,0.0132587775148716,359.962884165016,0.00841793067847572,198.001011503199,0.0127797313254744,342.153770017453,0.00720051883237994,165.943690462711,0.00492006259061633,486.200276002973,0.00262556361401914,223.266627217943,0.00401732950723808,375.686922040241,0.00188085415737697,155.422375416676,0.00320405734673759,282.117388784884,0.00127694514096052,104.590636499756,0.20319635855695,365.596866260807,0.150034475770864,241.219126955426,0.205672253122972,372.57664990071,0.150214561236002,241.670280815421,0.217283503692003,407.129985656048,0.156512031997943,255.940337896604,0.0646029444535998,368.96638771213,0.047969967442863,242.475444754886,0.0656201430984466,377.479679700854,0.0482878844133563,244.883537894487,0.0699660275697971,416.120704831315,0.0504497008001083,261.904978450718,0.0265359075266694,379.237016130669,0.0195712266954769,249.833014126738,0.0266237244292112,380.860833771305,0.0193007892078642,245.35078956122,0.0273483712355875,394.528408792504,0.0192804804583337,245.017457102848,0.00866451522352554,485.399316714733,0.00581946998745413,291.38046845177,0.00802692407156831,436.578967332526,0.00502044295570023,243.087302335814,0.00747203693340778,398.105320850141,0.00427549438108789,205.112753655274
Columbus OH,-83,39.95,CEUS,0.0748001317211883,370.039387509617,0.057401240025263,238.742666260061,0.0774443940773269,390.740014403807,0.0587200737975359,247.70555067652,0.0841189229024764,448.289693865323,0.0625157029220553,275.4231553885,0.0329970922978691,374.767705018261,0.0249577362355522,248.107275609142,0.0335656996304482,385.861227247443,0.0250211885061047,248.91625730121,0.0354507881339031,425.042419017202,0.0256987798007608,257.721402300083,0.0183785126011565,378.285349513596,0.0128393237522126,236.671954475927,0.018137517859059,371.790333852337,0.0120463271079352,219.39155006041,0.0181442643308427,371.970630845841,0.0111779579927377,201.912576757254,0.0078998376960087,444.418371727703,0.00496824258191442,263.732603526457,0.0071653779258347,397.311673352048,0.00415527888114026,221.287742926465,0.00650559343009986,359.267688590194,0.0034103186561345,179.551607154785,0.112368850718427,367.556992914286,0.0866549709036646,236.065896154175,0.116846801185213,391.830485990427,0.0888185662255496,246.020938548076,0.127200361810864,454.269914476869,0.0954215029960098,279.073371441151,0.0684491696702511,362.995340394128,0.0514027184056308,239.954442204684,0.069756104179952,374.258414621885,0.0517445999220185,242.526288014263,0.0743484409001035,416.679222871822,0.0543479703503007,261.046839712824,0.0350924198455723,376.145406085531,0.025534905185702,246.185445314471,0.0350185465107705,374.915020859274,0.0252143920890822,242.710612498678,0.0361845272556708,392.654426038287,0.0254440409937766,245.195322090858,0.012489727509782,388.237418287919,0.00898040440866411,270.310697727764,0.0121046226384397,374.04057304791,0.00828444027983963,246.77907974639,0.0119662092314039,369.065810695905,0.00769896046384885,228.577136055238
Sidney OH,-84.15,40.3,CEUS,0.13306838384129,379.982257054102,0.090434552913672,248.18758443191,0.131937452186278,376.210927933462,0.0895580353748295,245.374397616212,0.136253379933877,390.807690757463,0.0924226598162491,254.688544900949,0.039620386362935,368.265623400316,0.0289756291087618,239.137568401517,0.039887193664089,371.570080017212,0.0288869383135094,238.18436009292,0.0418658880790383,397.019892653249,0.029892325479881,249.216088069059,0.0210302317780725,384.891966415181,0.0143806988885134,240.331122732155,0.0207353204574776,377.501597106318,0.0137277951171116,226.74449944295,0.0207810309729248,378.63772361857,0.0130172450959675,212.829623382802,0.00841847686905724,436.892851714867,0.00533631827912282,265.436071021076,0.00769396533480753,393.699183460602,0.00451148332812347,226.167142994944,0.00705710638921691,359.2722883346,0.00375651353042042,187.431071278859,0.181478654718116,370.936729994611,0.128690989001029,242.551050106012,0.181306757047072,370.507154471664,0.127950007934369,240.847823984534,0.189231305838338,390.837457912603,0.132658986583035,251.878997353186,0.0824522985747109,370.616875812812,0.0606489703077128,239.58742074411,0.0832234951804254,375.041880543209,0.0605952253869445,239.322390540923,0.0877086891098829,401.844672669958,0.0630187520168599,251.569909817737,0.0393398702502922,369.381210739379,0.0279647787220343,240.549327004964,0.039115081844059,366.847657085174,0.0275950999864985,236.923781741215,0.0401933544212375,379.161059933476,0.0278896854010549,239.808402358994,0.0131852149808976,381.244533821323,0.00950712729631452,270.898049815039,0.0128280127206842,368.965485729573,0.00881532065372428,248.317440811459,0.0127460266187282,366.203434295891,0.00824818194979656,231.217193721303
Youngstown OH,-80.65,41.1,CEUS,0.0561774057894455,373.477186887597,0.0425629914854929,244.170396351754,0.0581753131455828,395.567801476568,0.0436775753491399,255.363484096467,0.0627392255355308,451.056591200471,0.0465719899204089,283.320533732459,0.0265313879116769,374.944406698897,0.0205538881777248,250.334942274415,0.0269640395513489,384.4174976087,0.0206142356446709,251.488890227361,0.0281665723503698,412.023505091319,0.0210556308781237,260.092447243823,0.0146196494795648,367.628359774335,0.0104429817374744,234.194021570275,0.0143149630899355,355.862972386239,0.00943005561079713,202.92027451654,0.0140455552216838,345.773908280978,0.00831911077313406,173.400858173376,0.00665727721353805,464.929674399474,0.00400955277779948,253.74075374173,0.00587489814820641,394.383276985892,0.00322120448011498,200.121372322342,0.00514581054627357,334.681664733079,0.00250913188806918,155.212865113904,0.0849705467947167,369.775240641237,0.0647372223323131,241.567373092755,0.0879404938708118,392.085608801185,0.0665939355277368,254.100113786012,0.0958896167182856,458.648311327401,0.0715172030246607,283.58622323737,0.0551280581630107,369.293868866787,0.0417778003377246,235.971899966717,0.0565583188302617,383.440322251647,0.042310414254808,240.366788984779,0.060640045370727,426.863058700793,0.0447473053348226,261.542364519649,0.028181002343866,361.564803620427,0.0214337632449425,248.501013616807,0.0282477186657277,362.768689951835,0.0211232401259299,243.475331715554,0.0294517868904473,385.198129438924,0.0211621236251023,244.099034827699,0.010844404351209,412.749564622758,0.00762628333110869,271.622925040548,0.01037143345155,392.111671905905,0.0069002944507529,244.857393410554,0.0100699321702746,379.497664824834,0.00624899834334233,221.000396567811
Elgin OK,-98.3,34.8,CEUS,0.0819206998975664,387.894619316915,0.0557703778436138,247.787380146158,0.0826041761683882,391.57333168283,0.0555139272524764,246.471288082999,0.0863379155074833,412.294281830813,0.0572043695572171,255.277133752708,0.0289583201012797,381.029317140192,0.0205247297807235,255.13934770414,0.0289543683604757,380.967735033414,0.0201581006359082,249.743651228037,0.0299741795127703,397.194797622167,0.020067191960289,248.423493843176,0.0156562821125382,386.521128468743,0.00958446462670631,232.984660077069,0.0151023522899942,370.169862559507,0.00823773099727099,200.815573648095,0.0144413207675397,351.559871256218,0.00679282378244342,169.028181042892,0.00629066580913305,410.778370109813,0.00305858865653839,226.442977211581,0.00538228613290571,355.576604500338,0.00232233786249358,180.994689748726,0.00454642353087025,311.359530369023,0.00169500975845361,141.674136582243,0.119804561189725,382.742012248174,0.083229972109245,245.056890087345,0.120716810017617,386.166864736956,0.0828995499459741,243.893463158044,0.126138631998432,407.163735608375,0.0854428257696788,252.992760602413,0.0608566264600593,381.737122639989,0.0417797270811648,245.216782499838,0.0609041621488903,382.071129549182,0.0413372350995768,242.379755893144,0.0632660142901322,399.039824524916,0.0425673573291629,250.349064579513,0.0306503474771726,384.530844484223,0.0205251874608836,255.624897336975,0.0299429616328717,374.997984493757,0.0198002829954135,246.49661933827,0.0301791038009463,378.153707339002,0.0192845419743878,240.201353237448,0.0111283434316342,405.976206610934,0.00667283771678283,267.466765807027,0.010360740059114,383.483433432165,0.0057378808282514,235.16337539381,0.00972441475176111,365.785208253193,0.00488996707623293,207.203588878452
Oklahoma City OK,-97.5,35.5,CEUS,0.0814850042045939,371.952253478537,0.0581384862456334,242.30076657134,0.0815285470536861,372.205596852351,0.0575884565388566,239.399631778295,0.084720491214448,391.254912116791,0.0590360909707222,247.110881511712,0.0296356238333468,367.474562344239,0.0216621856519469,250.42433296826,0.0293424026690183,362.751249345456,0.021193600828693,243.560507069033,0.0301539967554342,375.975671036897,0.0210677271557078,241.748983272588,0.0157575926160859,372.472167478262,0.0101025940730355,230.399854559542,0.015093067635283,352.632807387757,0.00878563730768777,198.709872296932,0.014391361510422,332.829317722848,0.0073918440317943,169.905462738065,0.00612621511788976,398.764604006293,0.0032280351356137,224.249748406979,0.00529302210220617,344.577331629742,0.00250773333204816,181.847830740137,0.00452357344684063,301.099185398585,0.00187698719051554,145.565718777541,0.119380502617889,367.323371747964,0.0864618972812254,238.818572236978,0.119781969483334,368.964901065987,0.0858125179246068,236.47437043248,0.124971864603117,390.85775434752,0.0882441737333946,245.372535849693,0.0619999913514512,365.948332769846,0.0443344410669496,240.982634942715,0.0615712052399888,362.793299002762,0.0436106793104393,236.328647729319,0.0636049349377932,378.003098531959,0.0446249002951757,242.876038156933,0.0307855611849928,370.922680209404,0.0214493774357717,251.07135133155,0.0298932995686115,358.433667235212,0.0206376532856487,240.774571346039,0.0300105747023462,360.050857852239,0.0200934348379041,234.108669337298,0.0108177148629654,395.955003371889,0.00680553755423182,260.811985479185,0.0100761247930128,371.810768674042,0.00591162066363838,230.509956748051,0.00949168076255891,352.383870868374,0.00511039198145829,203.335892803896
